/home/ec2-user/venv/lib64/python3.9/site-packages/boto3/compat.py:89: PythonDeprecationWarning: Boto3 will no longer support Python 3.9 starting April 29, 2026. To continue receiving service updates, bug fixes, and security updates please upgrade to Python 3.10 or later. More information can be found here: https://aws.amazon.com/blogs/developer/python-support-policy-updates-for-aws-sdks-and-tools/
  warnings.warn(warning, PythonDeprecationWarning)
Connected to Coinbase WebSocket
Sent: BTC-USD | $64057.91 (Buffer: 11/100)
Sent: BTC-USD | $64057.55 (Buffer: 12/100)
Sent: BTC-USD | $64057.55 (Buffer: 13/100)
Sent: BTC-USD | $64057.54 (Buffer: 14/100)
Sent: BTC-USD | $64057.54 (Buffer: 15/100)
Sent: BTC-USD | $64055.48 (Buffer: 16/100)
Sent: BTC-USD | $64055.48 (Buffer: 17/100)
Sent: BTC-USD | $64055.48 (Buffer: 18/100)
Sent: BTC-USD | $64055.48 (Buffer: 19/100)
Sent: SOL-USD | $73.91 (Buffer: 20/100)
Sent: BTC-USD | $64055.48 (Buffer: 21/100)
Sent: BTC-USD | $64055.49 (Buffer: 22/100)
Sent: BTC-USD | $64062.32 (Buffer: 23/100)
Sent: BTC-USD | $64062.32 (Buffer: 24/100)
Sent: BTC-USD | $64062.32 (Buffer: 25/100)
Sent: BTC-USD | $64062.32 (Buffer: 26/100)
Sent: BTC-USD | $64062.32 (Buffer: 27/100)
Sent: BTC-USD | $64062.32 (Buffer: 28/100)
Sent: BTC-USD | $64062.32 (Buffer: 29/100)
Sent: BTC-USD | $64062.32 (Buffer: 30/100)
Sent: BTC-USD | $64062.33 (Buffer: 31/100)
Sent: ETH-USD | $1860.0 (Buffer: 32/100)
Sent: BTC-USD | $64069.01 (Buffer: 33/100)
Sent: BTC-USD | $64069.01 (Buffer: 34/100)
Sent: BTC-USD | $64069.01 (Buffer: 35/100)
Sent: BTC-USD | $64069.01 (Buffer: 36/100)
Sent: BTC-USD | $64069.01 (Buffer: 37/100)
Sent: BTC-USD | $64069.01 (Buffer: 38/100)
Sent: BTC-USD | $64069.01 (Buffer: 39/100)
Sent: SOL-USD | $73.93 (Buffer: 40/100)
Sent: BTC-USD | $64069.01 (Buffer: 41/100)
Sent: BTC-USD | $64069.01 (Buffer: 42/100)
Sent: BTC-USD | $64069.01 (Buffer: 43/100)
Sent: BTC-USD | $64069.01 (Buffer: 44/100)
Sent: BTC-USD | $64069.01 (Buffer: 45/100)
Sent: BTC-USD | $64069.01 (Buffer: 46/100)
Sent: DOGE-USD | $0.06988 (Buffer: 47/100)
Sent: BTC-USD | $64069.02 (Buffer: 48/100)
Sent: DOGE-USD | $0.06991 (Buffer: 49/100)
Sent: ETH-USD | $1860.36 (Buffer: 50/100)
Sent: ETH-USD | $1860.36 (Buffer: 51/100)
📦 Flushed 51 trades to S3: raw_batch/batch_20260725_130342_51.json
Sent: BTC-USD | $64069.02 (Buffer: 1/100)
Sent: BTC-USD | $64069.02 (Buffer: 2/100)
Sent: ETH-USD | $1860.56 (Buffer: 3/100)
Sent: BTC-USD | $64069.02 (Buffer: 4/100)
Sent: BTC-USD | $64069.01 (Buffer: 5/100)
Sent: BTC-USD | $64069.01 (Buffer: 6/100)
Sent: BTC-USD | $64069.01 (Buffer: 7/100)
Sent: BTC-USD | $64069.01 (Buffer: 8/100)
Sent: BTC-USD | $64069.01 (Buffer: 9/100)
Sent: ETH-USD | $1860.55 (Buffer: 10/100)
Sent: BTC-USD | $64069.01 (Buffer: 11/100)
Sent: BTC-USD | $64069.01 (Buffer: 12/100)
Sent: BTC-USD | $64069.01 (Buffer: 13/100)
Sent: BTC-USD | $64069.01 (Buffer: 14/100)
Sent: ETH-USD | $1859.9 (Buffer: 15/100)
Sent: BTC-USD | $64057.1 (Buffer: 16/100)
Sent: BTC-USD | $64059.08 (Buffer: 17/100)
Sent: BTC-USD | $64059.08 (Buffer: 18/100)
Sent: ETH-USD | $1859.99 (Buffer: 19/100)
Sent: BTC-USD | $64059.08 (Buffer: 20/100)
Sent: BTC-USD | $64059.08 (Buffer: 21/100)
Sent: BTC-USD | $64059.08 (Buffer: 22/100)
Sent: BTC-USD | $64059.08 (Buffer: 23/100)
Sent: BTC-USD | $64059.08 (Buffer: 24/100)
Sent: BTC-USD | $64059.08 (Buffer: 25/100)
Sent: BTC-USD | $64059.08 (Buffer: 26/100)
Sent: BTC-USD | $64059.08 (Buffer: 27/100)
Sent: BTC-USD | $64059.08 (Buffer: 28/100)
Sent: BTC-USD | $64059.08 (Buffer: 29/100)
Sent: BTC-USD | $64059.08 (Buffer: 30/100)
Sent: SOL-USD | $73.93 (Buffer: 31/100)
Sent: BTC-USD | $64064.61 (Buffer: 32/100)
Sent: BTC-USD | $64064.61 (Buffer: 33/100)
Sent: BTC-USD | $64064.61 (Buffer: 34/100)
Sent: BTC-USD | $64064.61 (Buffer: 35/100)
Sent: BTC-USD | $64064.61 (Buffer: 36/100)
Sent: BTC-USD | $64064.61 (Buffer: 37/100)
Sent: BTC-USD | $64064.61 (Buffer: 38/100)
Sent: BTC-USD | $64064.61 (Buffer: 39/100)
Sent: BTC-USD | $64064.61 (Buffer: 40/100)
Sent: DOGE-USD | $0.0699 (Buffer: 41/100)
Sent: BTC-USD | $64064.61 (Buffer: 42/100)
Sent: ETH-USD | $1860.59 (Buffer: 43/100)
Sent: BTC-USD | $64064.61 (Buffer: 44/100)
Sent: BTC-USD | $64064.61 (Buffer: 45/100)
Sent: BTC-USD | $64064.62 (Buffer: 46/100)
Sent: BTC-USD | $64064.61 (Buffer: 47/100)
Sent: ETH-USD | $1860.24 (Buffer: 48/100)
Sent: DOGE-USD | $0.06989 (Buffer: 49/100)
Sent: BTC-USD | $64064.61 (Buffer: 50/100)
Sent: BTC-USD | $64064.61 (Buffer: 51/100)
Sent: BTC-USD | $64064.61 (Buffer: 52/100)
📦 Flushed 52 trades to S3: raw_batch/batch_20260725_130442_52.json
Sent: BTC-USD | $64064.61 (Buffer: 1/100)
Sent: BTC-USD | $64064.61 (Buffer: 2/100)
Sent: BTC-USD | $64064.61 (Buffer: 3/100)
Sent: BTC-USD | $64064.61 (Buffer: 4/100)
Sent: SOL-USD | $73.91 (Buffer: 5/100)
Sent: BTC-USD | $64064.61 (Buffer: 6/100)
Sent: ETH-USD | $1859.99 (Buffer: 7/100)
Sent: BTC-USD | $64063.33 (Buffer: 8/100)
Sent: BTC-USD | $64063.33 (Buffer: 9/100)
Sent: BTC-USD | $64063.33 (Buffer: 10/100)
Sent: ETH-USD | $1860.0 (Buffer: 11/100)
Sent: BTC-USD | $64063.33 (Buffer: 12/100)
Sent: BTC-USD | $64063.33 (Buffer: 13/100)
Sent: SOL-USD | $73.92 (Buffer: 14/100)
Sent: ETH-USD | $1860.03 (Buffer: 15/100)
Sent: BTC-USD | $64063.33 (Buffer: 16/100)
Sent: BTC-USD | $64063.33 (Buffer: 17/100)
Sent: BTC-USD | $64063.33 (Buffer: 18/100)
Sent: BTC-USD | $64063.33 (Buffer: 19/100)
Sent: ETH-USD | $1859.99 (Buffer: 20/100)
Sent: BTC-USD | $64063.33 (Buffer: 21/100)
Sent: SOL-USD | $73.92 (Buffer: 22/100)
Sent: SOL-USD | $73.92 (Buffer: 23/100)
Sent: ETH-USD | $1860.0 (Buffer: 24/100)
Sent: ETH-USD | $1859.99 (Buffer: 25/100)
Sent: BTC-USD | $64063.33 (Buffer: 26/100)
Sent: ETH-USD | $1859.99 (Buffer: 27/100)
Sent: BTC-USD | $64063.32 (Buffer: 28/100)
Sent: BTC-USD | $64063.32 (Buffer: 29/100)
Sent: DOGE-USD | $0.06987 (Buffer: 30/100)
Sent: BTC-USD | $64063.32 (Buffer: 31/100)
Sent: BTC-USD | $64063.32 (Buffer: 32/100)
Sent: BTC-USD | $64063.32 (Buffer: 33/100)
Sent: BTC-USD | $64063.32 (Buffer: 34/100)
Sent: BTC-USD | $64063.32 (Buffer: 35/100)
Sent: BTC-USD | $64063.32 (Buffer: 36/100)
Sent: BTC-USD | $64063.32 (Buffer: 37/100)
Sent: ETH-USD | $1859.83 (Buffer: 38/100)
Sent: BTC-USD | $64063.32 (Buffer: 39/100)
Sent: SOL-USD | $73.91 (Buffer: 40/100)
Sent: SOL-USD | $73.91 (Buffer: 41/100)
Sent: SOL-USD | $73.9 (Buffer: 42/100)
📦 Flushed 42 trades to S3: raw_batch/batch_20260725_130542_42.json
Sent: BTC-USD | $64054.1 (Buffer: 1/100)
Sent: BTC-USD | $64054.1 (Buffer: 2/100)
Sent: SOL-USD | $73.9 (Buffer: 3/100)
Sent: BTC-USD | $64054.1 (Buffer: 4/100)
Sent: ETH-USD | $1859.85 (Buffer: 5/100)
Sent: BTC-USD | $64054.1 (Buffer: 6/100)
Sent: ETH-USD | $1859.84 (Buffer: 7/100)
Sent: ETH-USD | $1859.82 (Buffer: 8/100)
Sent: BTC-USD | $64054.09 (Buffer: 9/100)
Sent: ETH-USD | $1859.9 (Buffer: 10/100)
Sent: ETH-USD | $1859.86 (Buffer: 11/100)
Sent: BTC-USD | $64054.1 (Buffer: 12/100)
Sent: ETH-USD | $1859.83 (Buffer: 13/100)
Sent: BTC-USD | $64054.1 (Buffer: 14/100)
Sent: BTC-USD | $64054.1 (Buffer: 15/100)
Sent: ETH-USD | $1859.83 (Buffer: 16/100)
Sent: BTC-USD | $64054.1 (Buffer: 17/100)
Sent: SOL-USD | $73.91 (Buffer: 18/100)
Sent: BTC-USD | $64054.1 (Buffer: 19/100)
Sent: SOL-USD | $73.9 (Buffer: 20/100)
Sent: BTC-USD | $64054.1 (Buffer: 21/100)
Sent: ETH-USD | $1859.94 (Buffer: 22/100)
Sent: BTC-USD | $64054.1 (Buffer: 23/100)
Sent: SOL-USD | $73.9 (Buffer: 24/100)
Sent: BTC-USD | $64054.1 (Buffer: 25/100)
Sent: ETH-USD | $1859.9 (Buffer: 26/100)
Sent: BTC-USD | $64054.09 (Buffer: 27/100)
Sent: ETH-USD | $1859.91 (Buffer: 28/100)
Sent: SOL-USD | $73.9 (Buffer: 29/100)
Sent: BTC-USD | $64054.1 (Buffer: 30/100)
Sent: ETH-USD | $1859.85 (Buffer: 31/100)
Sent: BTC-USD | $64054.1 (Buffer: 32/100)
Sent: ETH-USD | $1859.85 (Buffer: 33/100)
Sent: BTC-USD | $64054.09 (Buffer: 34/100)
📦 Flushed 34 trades to S3: raw_batch/batch_20260725_130642_34.json
Sent: ETH-USD | $1859.85 (Buffer: 1/100)
Sent: ETH-USD | $1859.84 (Buffer: 2/100)
Sent: BTC-USD | $64054.1 (Buffer: 3/100)
Sent: ETH-USD | $1859.84 (Buffer: 4/100)
Sent: BTC-USD | $64054.1 (Buffer: 5/100)
Sent: BTC-USD | $64054.1 (Buffer: 6/100)
Sent: ETH-USD | $1859.83 (Buffer: 7/100)
Sent: BTC-USD | $64054.1 (Buffer: 8/100)
Sent: ETH-USD | $1859.86 (Buffer: 9/100)
Sent: SOL-USD | $73.9 (Buffer: 10/100)
Sent: SOL-USD | $73.9 (Buffer: 11/100)
Sent: ETH-USD | $1859.87 (Buffer: 12/100)
Sent: SOL-USD | $73.9 (Buffer: 13/100)
Sent: BTC-USD | $64054.1 (Buffer: 14/100)
Sent: BTC-USD | $64054.22 (Buffer: 15/100)
Sent: ETH-USD | $1859.9 (Buffer: 16/100)
Sent: SOL-USD | $73.9 (Buffer: 17/100)
Sent: BTC-USD | $64055.69 (Buffer: 18/100)
Sent: ETH-USD | $1860.02 (Buffer: 19/100)
Sent: BTC-USD | $64059.99 (Buffer: 20/100)
Sent: BTC-USD | $64061.77 (Buffer: 21/100)
Sent: BTC-USD | $64061.76 (Buffer: 22/100)
Sent: BTC-USD | $64061.76 (Buffer: 23/100)
Sent: BTC-USD | $64061.76 (Buffer: 24/100)
Sent: BTC-USD | $64061.76 (Buffer: 25/100)
Sent: BTC-USD | $64061.76 (Buffer: 26/100)
Sent: BTC-USD | $64061.76 (Buffer: 27/100)
Sent: BTC-USD | $64061.76 (Buffer: 28/100)
Sent: BTC-USD | $64061.76 (Buffer: 29/100)
Sent: BTC-USD | $64061.76 (Buffer: 30/100)
Sent: BTC-USD | $64061.76 (Buffer: 31/100)
Sent: BTC-USD | $64061.76 (Buffer: 32/100)
Sent: BTC-USD | $64061.76 (Buffer: 33/100)
Sent: BTC-USD | $64061.76 (Buffer: 34/100)
Sent: BTC-USD | $64061.76 (Buffer: 35/100)
Sent: BTC-USD | $64061.76 (Buffer: 36/100)
Sent: BTC-USD | $64061.76 (Buffer: 37/100)
Sent: BTC-USD | $64061.76 (Buffer: 38/100)
Sent: BTC-USD | $64061.76 (Buffer: 39/100)
Sent: BTC-USD | $64061.76 (Buffer: 40/100)
📦 Flushed 40 trades to S3: raw_batch/batch_20260725_130742_40.json
Sent: BTC-USD | $64061.76 (Buffer: 1/100)
Sent: BTC-USD | $64061.76 (Buffer: 2/100)
Sent: BTC-USD | $64061.76 (Buffer: 3/100)
Sent: BTC-USD | $64061.76 (Buffer: 4/100)
Sent: BTC-USD | $64061.76 (Buffer: 5/100)
Sent: BTC-USD | $64061.76 (Buffer: 6/100)
Sent: BTC-USD | $64063.17 (Buffer: 7/100)
Sent: BTC-USD | $64063.07 (Buffer: 8/100)
Sent: BTC-USD | $64063.07 (Buffer: 9/100)
Sent: ETH-USD | $1860.44 (Buffer: 10/100)
Sent: BTC-USD | $64063.07 (Buffer: 11/100)
Sent: BTC-USD | $64063.08 (Buffer: 12/100)
Sent: SOL-USD | $73.92 (Buffer: 13/100)
Sent: BTC-USD | $64063.07 (Buffer: 14/100)
Sent: BTC-USD | $64064.62 (Buffer: 15/100)
Sent: BTC-USD | $64066.32 (Buffer: 16/100)
Sent: BTC-USD | $64063.07 (Buffer: 17/100)
Sent: BTC-USD | $64063.07 (Buffer: 18/100)
Sent: BTC-USD | $64060.67 (Buffer: 19/100)
